image,label,width,height,file_size_bytes,stratum,class_0_objects,class_1_objects
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_326_8c111d90.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_326_8c111d90.txt,3024,4032,8100309,class_1_only,0,1
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_152_feeed67d.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_152_feeed67d.txt,2268,4032,4933703,class_1_only,0,1
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_449_4a747536.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_449_4a747536.txt,4032,3024,7347692,class_1_only,0,1
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_290_82e95a5e.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_290_82e95a5e.txt,4032,3024,7285029,class_1_only,0,2
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_328_5dfc7370.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_328_5dfc7370.txt,3024,4032,8288574,class_1_only,0,1
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_344_4a3af00c.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_344_4a3af00c.txt,3024,4032,8197817,class_1_only,0,1
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_150_07340994.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_150_07340994.txt,2268,4032,4921891,class_1_only,0,1
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_288_96619254.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_288_96619254.txt,4032,3024,6866723,class_1_only,0,5
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_355_3086ed73.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_355_3086ed73.txt,3024,4032,8298948,class_1_only,0,1
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_347_7bfff063.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_347_7bfff063.txt,3024,4032,7684703,class_1_only,0,1
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_158_7b308027.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_158_7b308027.txt,2268,4032,4910940,class_1_only,0,1
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_295_37c2ff9d.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_295_37c2ff9d.txt,4032,3024,5560964,mixed,1,5
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_245_46382e46.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_245_46382e46.txt,3024,4032,6052563,mixed,1,1
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_190_7dc09cf5.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_190_7dc09cf5.txt,3024,4032,6455917,mixed,1,1
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_293_885e9439.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_293_885e9439.txt,4032,3024,5635248,mixed,2,2
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_165_f03d5854.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_165_f03d5854.txt,3024,4032,6330494,mixed,1,1
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_198_058a20ab.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_198_058a20ab.txt,3024,4032,6645890,mixed,1,1
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_214_2697e3e5.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_214_2697e3e5.txt,3024,4032,5929698,mixed,1,1
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_199_628b0f90.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_199_628b0f90.txt,3024,4032,5309104,mixed,1,3
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_175_cc2c3bfe.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_175_cc2c3bfe.txt,3024,4032,7387000,mixed,1,3
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_193_0ffb5126.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_193_0ffb5126.txt,3024,4032,6264101,mixed,1,2
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_300_f722d477.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_300_f722d477.txt,4032,3024,6580528,mixed,1,3
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_259_5e8a8971.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_259_5e8a8971.txt,3024,4032,5312827,mixed,1,1
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_187_2da96ae2.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_187_2da96ae2.txt,3024,4032,7485112,mixed,1,4
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_261_8f111c38.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_261_8f111c38.txt,3024,4032,5513218,mixed,1,2
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_197_9ee1eb12.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_197_9ee1eb12.txt,3024,4032,6770952,mixed,1,1
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_228_7f2cc365.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_228_7f2cc365.txt,3024,4032,5253367,mixed,1,1
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_066_448658be.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_066_448658be.txt,3024,4032,6935422,mixed,1,1
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_051_3c792250.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_051_3c792250.txt,2268,4032,5030103,mixed,3,6
/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/images/train/image_246_1c89e97d.jpg,/content/Rock_Burial_RaspberryPi_Edge_Deployment_FINAL_OPTIMIZED/04_int8_calibration_200/labels/train/image_246_1c89e97d.txt,3024,4032,5764142,mixed,1,1
